M-D,M,D,1981_SWE_in,1982_SWE_in,1983_SWE_in,1984_SWE_in,1985_SWE_in,1986_SWE_in,1987_SWE_in,1988_SWE_in,1989_SWE_in,1990_SWE_in,1991_SWE_in,1992_SWE_in,1993_SWE_in,1994_SWE_in,1995_SWE_in,1996_SWE_in,1997_SWE_in,1998_SWE_in,1999_SWE_in,2000_SWE_in,2001_SWE_in,2002_SWE_in,2003_SWE_in,2004_SWE_in,2005_SWE_in,2006_SWE_in,2007_SWE_in,2008_SWE_in,2009_SWE_in,2010_SWE_in,2011_SWE_in,2012_SWE_in,2013_SWE_in,2014_SWE_in,2015_SWE_in,2016_SWE_in,2017_SWE_in,2018_SWE_in,2019_SWE_in,2020_SWE_in,2021_SWE_in,2022_SWE_in,2023_SWE_in,2024_SWE_in,2025_SWE_in,2026_SWE_in,min,Q10,Q25,mean,median,Q75,Q90,max,date
11-10,11,10,0.0,0.027900015065999997,0.025400013716,0.012700006858,0.017800009611999998,0.03300001782,0.027900015065999997,0.0,0.017800009611999998,0.0,0.020300010961999997,0.03050001647,0.040600021923999995,0.03050001647,0.005100002754000001,0.035600019223999996,0.027900015065999997,0.020300010961999997,0.022900012366000002,0.0,0.007600004103999999,0.0,0.053300028782,0.010200005508000001,0.0,0.00250000135,0.035600019223999996,0.0,0.022900012366000002,0.010200005508000001,0.007600004103999999,0.015200008207999998,0.0,0.027900015065999997,0.0,0.015200008207999998,0.0,0.035600019223999996,0.038100020574,0.050800027432,0.020300010961999997,0.0,0.012700006858,0.0,0.022900012366000002,0.007600004103999999,0.0,0.0,0.0006250003375,0.017226096258608693,0.01650000891,0.027900015065999997,0.035600019223999996,0.053300028782,2023-11-10
11-11,11,11,0.0,0.027900015065999997,0.025400013716,0.012700006858,0.017800009611999998,0.038100020574,0.03300001782,0.0,0.020300010961999997,0.0,0.020300010961999997,0.03300001782,0.040600021923999995,0.03050001647,0.007600004103999999,0.043200023328,0.038100020574,0.03300001782,0.027900015065999997,0.0,0.010200005508000001,0.0,0.058400031536,0.015200008207999998,0.005100002754000001,0.00250000135,0.040600021923999995,0.0,0.025400013716,0.010200005508000001,0.007600004103999999,0.015200008207999998,0.0,0.027900015065999997,0.0,0.017800009611999998,0.0,0.035600019223999996,0.038100020574,0.050800027432,0.020300010961999997,0.00250000135,0.012700006858,0.0,0.020300010961999997,0.005100002754000001,0.0,0.0,0.003150001701,0.018932618919260864,0.017800009611999998,0.0323750174825,0.039350021249,0.058400031536,2023-11-11
11-12,11,12,0.0,0.015200008207999998,0.045700024677999995,0.017800009611999998,0.027900015065999997,0.043200023328,0.03300001782,0.0,0.027900015065999997,0.0,0.022900012366000002,0.03300001782,0.040600021923999995,0.027900015065999997,0.007600004103999999,0.048300026082,0.043200023328,0.040600021923999995,0.025400013716,0.0,0.010200005508000001,0.0,0.058400031536,0.017800009611999998,0.012700006858,0.012700006858,0.035600019223999996,0.0,0.027900015065999997,0.010200005508000001,0.007600004103999999,0.015200008207999998,0.007600004103999999,0.027900015065999997,0.0,0.017800009611999998,0.0,0.038100020574,0.038100020574,0.050800027432,0.022900012366000002,0.010200005508000001,0.012700006858,0.00250000135,0.022900012366000002,0.00250000135,0.0,0.0,0.007600004103999999,0.020923924342391303,0.017800009611999998,0.03300001782,0.043200023328,0.058400031536,2023-11-12
11-13,11,13,0.0,0.007600004103999999,0.043200023328,0.020300010961999997,0.027900015065999997,0.055900030186,0.03300001782,0.0,0.027900015065999997,0.0,0.022900012366000002,0.027900015065999997,0.043200023328,0.040600021923999995,0.00250000135,0.058400031536,0.043200023328,0.03300001782,0.025400013716,0.0,0.012700006858,0.0,0.058400031536,0.017800009611999998,0.015200008207999998,0.027900015065999997,0.03300001782,0.0,0.03300001782,0.012700006858,0.007600004103999999,0.020300010961999997,0.007600004103999999,0.027900015065999997,0.005100002754000001,0.017800009611999998,0.0,0.038100020574,0.038100020574,0.050800027432,0.022900012366000002,0.010200005508000001,0.012700006858,0.00250000135,0.025400013716,0.00250000135,0.0,0.0,0.007600004103999999,0.022023924936391305,0.021600011664,0.03300001782,0.043200023328,0.058400031536,2023-11-13
11-14,11,14,0.0,0.007600004103999999,0.043200023328,0.03300001782,0.03300001782,0.058400031536,0.03300001782,0.0,0.027900015065999997,0.0,0.022900012366000002,0.025400013716,0.043200023328,0.040600021923999995,0.005100002754000001,0.055900030186,0.040600021923999995,0.025400013716,0.025400013716,0.0,0.012700006858,0.0,0.06100003294,0.017800009611999998,0.017800009611999998,0.03300001782,0.035600019223999996,0.0,0.035600019223999996,0.012700006858,0.015200008207999998,0.027900015065999997,0.007600004103999999,0.03050001647,0.017800009611999998,0.017800009611999998,0.0,0.038100020574,0.038100020574,0.050800027432,0.025400013716,0.005100002754000001,0.015200008207999998,0.00250000135,0.022900012366000002,0.00250000135,0.0,0.0,0.007600004103999999,0.02313479510147826,0.024150013041,0.034950018873,0.043200023328,0.06100003294,2023-11-14
11-15,11,15,0.0,0.00250000135,0.038100020574,0.038100020574,0.03300001782,0.06600003564,0.03300001782,0.010200005508000001,0.03300001782,0.0,0.022900012366000002,0.025400013716,0.040600021923999995,0.038100020574,0.00250000135,0.048300026082,0.040600021923999995,0.027900015065999997,0.022900012366000002,0.0,0.017800009611999998,0.0,0.06350003429000001,0.017800009611999998,0.020300010961999997,0.045700024677999995,0.045700024677999995,0.0,0.035600019223999996,0.015200008207999998,0.022900012366000002,0.027900015065999997,0.012700006858,0.03050001647,0.020300010961999997,0.017800009611999998,0.0,0.043200023328,0.038100020574,0.050800027432,0.03050001647,0.00250000135,0.015200008207999998,0.00250000135,0.025400013716,0.00250000135,0.0,0.0,0.010825005845500002,0.02451088280108696,0.024150013041,0.038100020574,0.045700024677999995,0.06600003564,2023-11-15
11-16,11,16,0.0,0.0,0.03300001782,0.038100020574,0.03300001782,0.07110003839399999,0.03300001782,0.010200005508000001,0.03300001782,0.0,0.022900012366000002,0.025400013716,0.040600021923999995,0.038100020574,0.027900015065999997,0.040600021923999995,0.045700024677999995,0.048300026082,0.025400013716,0.0,0.022900012366000002,0.0,0.06600003564,0.017800009611999998,0.020300010961999997,0.043200023328,0.043200023328,0.0,0.038100020574,0.015200008207999998,0.035600019223999996,0.027900015065999997,0.012700006858,0.03050001647,0.025400013716,0.017800009611999998,0.0,0.043200023328,0.038100020574,0.053300028782,0.03300001782,0.0,0.015200008207999998,0.005100002754000001,0.025400013716,0.0,0.0,0.0,0.0133250071955,0.026004361868434786,0.026650014391,0.038100020574,0.044450024002999994,0.07110003839399999,2023-11-16
11-17,11,17,0.0,0.0,0.027900015065999997,0.038100020574,0.03300001782,0.073700039798,0.03300001782,0.015200008207999998,0.03300001782,0.0,0.022900012366000002,0.025400013716,0.040600021923999995,0.038100020574,0.03050001647,0.03300001782,0.045700024677999995,0.055900030186,0.022900012366000002,0.0,0.025400013716,0.0,0.06350003429000001,0.017800009611999998,0.020300010961999997,0.048300026082,0.045700024677999995,0.0,0.040600021923999995,0.017800009611999998,0.058400031536,0.027900015065999997,0.012700006858,0.043200023328,0.03050001647,0.017800009611999998,0.0,0.045700024677999995,0.040600021923999995,0.053300028782,0.03300001782,0.0,0.015200008207999998,0.010200005508000001,0.025400013716,0.005100002754000001,0.0,0.0,0.015200008207999998,0.027550014877,0.027900015065999997,0.040600021923999995,0.050800027432,0.073700039798,2023-11-17
11-18,11,18,0.0,0.0,0.03300001782,0.038100020574,0.040600021923999995,0.078700042498,0.03300001782,0.020300010961999997,0.03300001782,0.0,0.022900012366000002,0.027900015065999997,0.040600021923999995,0.040600021923999995,0.027900015065999997,0.025400013716,0.050800027432,0.055900030186,0.025400013716,0.005100002754000001,0.038100020574,0.0,0.068600037044,0.017800009611999998,0.017800009611999998,0.048300026082,0.045700024677999995,0.0,0.040600021923999995,0.020300010961999997,0.06100003294,0.027900015065999997,0.010200005508000001,0.048300026082,0.03300001782,0.020300010961999997,0.017800009611999998,0.055900030186,0.040600021923999995,0.053300028782,0.03300001782,0.0,0.020300010961999997,0.007600004103999999,0.025400013716,0.005100002754000001,0.0,0.0,0.017800009611999998,0.029480450702043477,0.027900015065999997,0.040600021923999995,0.054600029484,0.078700042498,2023-11-18
11-19,11,19,0.0,0.012700006858,0.03300001782,0.043200023328,0.048300026082,0.08130004390199999,0.03300001782,0.020300010961999997,0.03300001782,0.0,0.022900012366000002,0.035600019223999996,0.043200023328,0.048300026082,0.027900015065999997,0.025400013716,0.058400031536,0.055900030186,0.027900015065999997,0.005100002754000001,0.043200023328,0.0,0.068600037044,0.017800009611999998,0.020300010961999997,0.055900030186,0.045700024677999995,0.0,0.040600021923999995,0.020300010961999997,0.06100003294,0.03050001647,0.007600004103999999,0.045700024677999995,0.035600019223999996,0.027900015065999997,0.017800009611999998,0.055900030186,0.040600021923999995,0.053300028782,0.03300001782,0.00250000135,0.020300010961999997,0.010200005508000001,0.025400013716,0.005100002754000001,0.0,0.003800002052,0.0184250099495,0.031308712558869564,0.031750017145,0.045075024340499995,0.055900030186,0.08130004390199999,2023-11-19
11-20,11,20,0.0,0.012700006858,0.043200023328,0.045700024677999995,0.06600003564,0.08130004390199999,0.038100020574,0.020300010961999997,0.03300001782,0.0,0.022900012366000002,0.035600019223999996,0.043200023328,0.048300026082,0.025400013716,0.025400013716,0.053300028782,0.050800027432,0.03050001647,0.005100002754000001,0.043200023328,0.005100002754000001,0.068600037044,0.017800009611999998,0.017800009611999998,0.053300028782,0.048300026082,0.0,0.040600021923999995,0.025400013716,0.06100003294,0.035600019223999996,0.005100002754000001,0.043200023328,0.035600019223999996,0.03050001647,0.017800009611999998,0.058400031536,0.040600021923999995,0.053300028782,0.025400013716,0.005100002754000001,0.020300010961999997,0.012700006858,0.025400013716,0.005100002754000001,0.0,0.005100002754000001,0.017800009611999998,0.03208697384869565,0.031750017145,0.045075024340499995,0.055850030159,0.08130004390199999,2023-11-20
11-21,11,21,0.0,0.012700006858,0.043200023328,0.055900030186,0.06600003564,0.08380004525200001,0.048300026082,0.022900012366000002,0.03300001782,0.0,0.022900012366000002,0.038100020574,0.043200023328,0.048300026082,0.027900015065999997,0.022900012366000002,0.045700024677999995,0.050800027432,0.03050001647,0.012700006858,0.040600021923999995,0.005100002754000001,0.06600003564,0.017800009611999998,0.020300010961999997,0.053300028782,0.045700024677999995,0.0,0.040600021923999995,0.025400013716,0.06600003564,0.038100020574,0.0,0.048300026082,0.035600019223999996,0.038100020574,0.017800009611999998,0.06100003294,0.040600021923999995,0.06100003294,0.025400013716,0.005100002754000001,0.020300010961999997,0.012700006858,0.025400013716,0.005100002754000001,0.0,0.005100002754000001,0.0184250099495,0.03313262658726087,0.034300018522,0.047650025730999995,0.06100003294,0.08380004525200001,2023-11-21
11-22,11,22,0.0,0.010200005508000001,0.043200023328,0.06100003294,0.06600003564,0.086400046656,0.048300026082,0.027900015065999997,0.03300001782,0.0,0.022900012366000002,0.045700024677999995,0.043200023328,0.050800027432,0.027900015065999997,0.022900012366000002,0.043200023328,0.058400031536,0.03050001647,0.015200008207999998,0.040600021923999995,0.010200005508000001,0.06600003564,0.017800009611999998,0.020300010961999997,0.055900030186,0.048300026082,0.0,0.043200023328,0.025400013716,0.08130004390199999,0.043200023328,0.0,0.050800027432,0.038100020574,0.038100020574,0.025400013716,0.06350003429000001,0.040600021923999995,0.06100003294,0.025400013716,0.005100002754000001,0.020300010961999997,0.012700006858,0.025400013716,0.005100002754000001,0.0,0.005100002754000001,0.020300010961999997,0.03479132313513044,0.035550019197,0.048300026082,0.062250033615000006,0.086400046656,2023-11-22
11-23,11,23,0.0,0.010200005508000001,0.043200023328,0.06350003429000001,0.06600003564,0.088900048006,0.048300026082,0.027900015065999997,0.040600021923999995,0.0,0.022900012366000002,0.048300026082,0.040600021923999995,0.06100003294,0.025400013716,0.025400013716,0.043200023328,0.055900030186,0.03050001647,0.020300010961999997,0.040600021923999995,0.015200008207999998,0.06600003564,0.027900015065999997,0.017800009611999998,0.053300028782,0.048300026082,0.0,0.043200023328,0.025400013716,0.086400046656,0.043200023328,0.0,0.053300028782,0.043200023328,0.03300001782,0.025400013716,0.06350003429000001,0.045700024677999995,0.06100003294,0.027900015065999997,0.007600004103999999,0.020300010961999997,0.012700006858,0.025400013716,0.00250000135,0.0,0.005050002727,0.020950011313,0.03588914981491305,0.036800019871999996,0.048300026082,0.06350003429000001,0.088900048006,2023-11-23
11-24,11,24,0.027900015065999997,0.012700006858,0.043200023328,0.06600003564,0.06600003564,0.09650005211,0.050800027432,0.025400013716,0.040600021923999995,0.0,0.025400013716,0.048300026082,0.043200023328,0.06100003294,0.03050001647,0.025400013716,0.043200023328,0.058400031536,0.03050001647,0.020300010961999997,0.040600021923999995,0.012700006858,0.068600037044,0.03050001647,0.020300010961999997,0.055900030186,0.045700024677999995,0.0,0.043200023328,0.025400013716,0.088900048006,0.043200023328,0.0,0.053300028782,0.050800027432,0.03050001647,0.025400013716,0.06350003429000001,0.048300026082,0.06100003294,0.03300001782,0.007600004103999999,0.020300010961999997,0.012700006858,0.027900015065999997,0.00250000135,0.0,0.010150005481,0.025400013716,0.03754567244856522,0.036800019871999996,0.050800027432,0.06475003496500001,0.09650005211,2023-11-24
11-25,11,25,0.027900015065999997,0.012700006858,0.043200023328,0.068600037044,0.06600003564,0.106700057618,0.055900030186,0.03300001782,0.040600021923999995,0.005100002754000001,0.025400013716,0.058400031536,0.043200023328,0.058400031536,0.03300001782,0.025400013716,0.043200023328,0.055900030186,0.027900015065999997,0.022900012366000002,0.040600021923999995,0.015200008207999998,0.07110003839399999,0.03050001647,0.022900012366000002,0.053300028782,0.058400031536,0.0,0.045700024677999995,0.025400013716,0.088900048006,0.043200023328,0.0,0.050800027432,0.055900030186,0.03050001647,0.027900015065999997,0.06350003429000001,0.058400031536,0.06600003564,0.03300001782,0.007600004103999999,0.020300010961999997,0.012700006858,0.025400013716,0.00250000135,0.0,0.010150005481,0.025400013716,0.039197847253782614,0.036800019871999996,0.055900030186,0.06600003564,0.106700057618,2023-11-25
11-26,11,26,0.027900015065999997,0.012700006858,0.043200023328,0.078700042498,0.06600003564,0.111800060372,0.058400031536,0.038100020574,0.040600021923999995,0.007600004103999999,0.027900015065999997,0.06600003564,0.043200023328,0.06100003294,0.035600019223999996,0.025400013716,0.053300028782,0.053300028782,0.027900015065999997,0.040600021923999995,0.040600021923999995,0.03050001647,0.07110003839399999,0.03300001782,0.022900012366000002,0.053300028782,0.055900030186,0.0,0.045700024677999995,0.025400013716,0.09140004935599999,0.045700024677999995,0.0,0.048300026082,0.06100003294,0.03050001647,0.027900015065999997,0.06350003429000001,0.058400031536,0.06600003564,0.03050001647,0.005100002754000001,0.020300010961999997,0.017800009611999998,0.025400013716,0.00250000135,0.0,0.010150005481,0.026025014053500002,0.041128283078826086,0.040600021923999995,0.0577750311985,0.06600003564,0.111800060372,2023-11-26
11-27,11,27,0.027900015065999997,0.027900015065999997,0.043200023328,0.086400046656,0.073700039798,0.114300061722,0.06100003294,0.038100020574,0.048300026082,0.022900012366000002,0.027900015065999997,0.073700039798,0.043200023328,0.06350003429000001,0.035600019223999996,0.03050001647,0.053300028782,0.06100003294,0.027900015065999997,0.040600021923999995,0.043200023328,0.03050001647,0.073700039798,0.03050001647,0.022900012366000002,0.053300028782,0.058400031536,0.0,0.048300026082,0.025400013716,0.09910005351399999,0.045700024677999995,0.0,0.045700024677999995,0.06100003294,0.03300001782,0.03050001647,0.06350003429000001,0.058400031536,0.06600003564,0.03050001647,0.005100002754000001,0.025400013716,0.017800009611999998,0.043200023328,0.005100002754000001,0.0,0.020350010989,0.027900015065999997,0.04385002367899999,0.043200023328,0.060350032589,0.073700039798,0.114300061722,2023-11-27
11-28,11,28,0.03050001647,0.040600021923999995,0.043200023328,0.09910005351399999,0.076200041148,0.114300061722,0.06350003429000001,0.038100020574,0.048300026082,0.022900012366000002,0.027900015065999997,0.078700042498,0.045700024677999995,0.06600003564,0.035600019223999996,0.03050001647,0.053300028782,0.06100003294,0.027900015065999997,0.040600021923999995,0.053300028782,0.03050001647,0.073700039798,0.058400031536,0.038100020574,0.053300028782,0.07110003839399999,0.0,0.053300028782,0.025400013716,0.09910005351399999,0.048300026082,0.0,0.045700024677999995,0.058400031536,0.03300001782,0.035600019223999996,0.06350003429000001,0.06100003294,0.068600037044,0.03050001647,0.005100002754000001,0.025400013716,0.017800009611999998,0.045700024677999995,0.005100002754000001,0.0,0.020350010989,0.03050001647,0.04660437299243478,0.045700024677999995,0.06100003294,0.074950040473,0.114300061722,2023-11-28
11-29,11,29,0.03050001647,0.045700024677999995,0.048300026082,0.104100056214,0.08130004390199999,0.11940006447600002,0.06350003429000001,0.038100020574,0.050800027432,0.025400013716,0.027900015065999997,0.08130004390199999,0.053300028782,0.07110003839399999,0.040600021923999995,0.048300026082,0.086400046656,0.058400031536,0.027900015065999997,0.040600021923999995,0.053300028782,0.03050001647,0.073700039798,0.058400031536,0.045700024677999995,0.053300028782,0.068600037044,0.0,0.053300028782,0.025400013716,0.101600054864,0.050800027432,0.0,0.045700024677999995,0.050800027432,0.03300001782,0.035600019223999996,0.06350003429000001,0.06350003429000001,0.068600037044,0.03300001782,0.005100002754000001,0.03050001647,0.017800009611999998,0.045700024677999995,0.010200005508000001,0.0,0.021600011664,0.0311250168075,0.049141330884130426,0.048300026082,0.06350003429000001,0.08130004390199999,0.11940006447600002,2023-11-29
11-30,11,30,0.03050001647,0.045700024677999995,0.050800027432,0.106700057618,0.08130004390199999,0.12450006723,0.06350003429000001,0.038100020574,0.050800027432,0.027900015065999997,0.027900015065999997,0.086400046656,0.053300028782,0.073700039798,0.050800027432,0.045700024677999995,0.088900048006,0.058400031536,0.027900015065999997,0.040600021923999995,0.053300028782,0.038100020574,0.073700039798,0.058400031536,0.043200023328,0.055900030186,0.06600003564,0.0,0.06100003294,0.025400013716,0.101600054864,0.050800027432,0.0,0.048300026082,0.050800027432,0.035600019223999996,0.035600019223999996,0.06350003429000001,0.068600037044,0.076200041148,0.03300001782,0.005100002754000001,0.03050001647,0.017800009611999998,0.045700024677999995,0.010200005508000001,0.0,0.021600011664,0.033650018170999996,0.050471766385173915,0.050800027432,0.06350003429000001,0.083850045279,0.12450006723,2023-11-30
12-01,12,1,0.03050001647,0.050800027432,0.050800027432,0.106700057618,0.08380004525200001,0.13210007133399998,0.06350003429000001,0.038100020574,0.050800027432,0.027900015065999997,0.027900015065999997,0.086400046656,0.055900030186,0.076200041148,0.053300028782,0.045700024677999995,0.088900048006,0.058400031536,0.027900015065999997,0.040600021923999995,0.053300028782,0.040600021923999995,0.073700039798,0.058400031536,0.043200023328,0.055900030186,0.09650005211,0.007600004103999999,0.07110003839399999,0.025400013716,0.101600054864,0.050800027432,0.0,0.048300026082,0.050800027432,0.035600019223999996,0.035600019223999996,0.06350003429000001,0.07110003839399999,0.076200041148,0.03300001782,0.005100002754000001,0.03300001782,0.020300010961999997,0.048300026082,0.020300010961999997,0.0,0.022850012338999998,0.033650018170999996,0.05250872400686956,0.050800027432,0.069200037368,0.087650047331,0.13210007133399998,2023-12-01
12-02,12,2,0.03300001782,0.055900030186,0.058400031536,0.111800060372,0.08130004390199999,0.137200074088,0.06350003429000001,0.040600021923999995,0.053300028782,0.027900015065999997,0.03050001647,0.086400046656,0.050800027432,0.073700039798,0.053300028782,0.045700024677999995,0.088900048006,0.06350003429000001,0.027900015065999997,0.043200023328,0.053300028782,0.040600021923999995,0.076200041148,0.058400031536,0.045700024677999995,0.068600037044,0.09400005076,0.020300010961999997,0.07110003839399999,0.025400013716,0.104100056214,0.050800027432,0.0,0.048300026082,0.053300028782,0.03300001782,0.038100020574,0.06600003564,0.07110003839399999,0.076200041148,0.035600019223999996,0.005100002754000001,0.035600019223999996,0.020300010961999997,0.048300026082,0.020300010961999997,0.0,0.022850012338999998,0.035600019223999996,0.054054377015434765,0.052050028107000004,0.07047503805649999,0.087650047331,0.137200074088,2023-12-02
12-03,12,3,0.03300001782,0.055900030186,0.058400031536,0.114300061722,0.08380004525200001,0.147300079542,0.06350003429000001,0.040600021923999995,0.053300028782,0.027900015065999997,0.035600019223999996,0.088900048006,0.055900030186,0.073700039798,0.053300028782,0.045700024677999995,0.088900048006,0.06100003294,0.027900015065999997,0.043200023328,0.053300028782,0.038100020574,0.073700039798,0.058400031536,0.045700024677999995,0.078700042498,0.09650005211,0.020300010961999997,0.073700039798,0.025400013716,0.101600054864,0.050800027432,0.0,0.055900030186,0.055900030186,0.03300001782,0.038100020574,0.06600003564,0.07110003839399999,0.078700042498,0.035600019223999996,0.005100002754000001,0.035600019223999996,0.022900012366000002,0.048300026082,0.022900012366000002,0.0,0.024150013041,0.035600019223999996,0.05516089935208695,0.053300028782,0.07305003944699999,0.088900048006,0.147300079542,2023-12-03
12-04,12,4,0.03300001782,0.055900030186,0.058400031536,0.12190006582599998,0.08380004525200001,0.152400082296,0.06350003429000001,0.040600021923999995,0.055900030186,0.027900015065999997,0.040600021923999995,0.088900048006,0.055900030186,0.073700039798,0.053300028782,0.045700024677999995,0.09140004935599999,0.06100003294,0.027900015065999997,0.045700024677999995,0.053300028782,0.038100020574,0.073700039798,0.058400031536,0.050800027432,0.076200041148,0.09910005351399999,0.022900012366000002,0.073700039798,0.025400013716,0.101600054864,0.050800027432,0.0,0.06350003429000001,0.055900030186,0.03300001782,0.038100020574,0.06600003564,0.073700039798,0.078700042498,0.035600019223999996,0.005100002754000001,0.040600021923999995,0.035600019223999996,0.048300026082,0.020300010961999997,0.0,0.026650014391,0.038100020574,0.05643046525504346,0.054600029484,0.073700039798,0.09015004868099999,0.152400082296,2023-12-04
12-05,12,5,0.03300001782,0.06350003429000001,0.06600003564,0.12190006582599998,0.08380004525200001,0.152400082296,0.06600003564,0.040600021923999995,0.058400031536,0.020300010961999997,0.040600021923999995,0.088900048006,0.055900030186,0.076200041148,0.053300028782,0.050800027432,0.09400005076,0.06600003564,0.027900015065999997,0.045700024677999995,0.055900030186,0.038100020574,0.076200041148,0.058400031536,0.055900030186,0.076200041148,0.09400005076,0.022900012366000002,0.073700039798,0.03300001782,0.106700057618,0.050800027432,0.0,0.06600003564,0.055900030186,0.03300001782,0.040600021923999995,0.068600037044,0.073700039798,0.078700042498,0.035600019223999996,0.005100002754000001,0.043200023328,0.038100020574,0.048300026082,0.022900012366000002,0.0,0.025400013716,0.0387250209115,0.05775437901343477,0.055900030186,0.073700039798,0.091450049383,0.152400082296,2023-12-05
12-06,12,6,0.038100020574,0.06600003564,0.06600003564,0.12700006858000001,0.086400046656,0.152400082296,0.06600003564,0.040600021923999995,0.06350003429000001,0.022900012366000002,0.040600021923999995,0.088900048006,0.06350003429000001,0.076200041148,0.055900030186,0.055900030186,0.09910005351399999,0.073700039798,0.027900015065999997,0.045700024677999995,0.058400031536,0.038100020574,0.078700042498,0.058400031536,0.053300028782,0.078700042498,0.09400005076,0.027900015065999997,0.076200041148,0.043200023328,0.109200058968,0.048300026082,0.0,0.06600003564,0.055900030186,0.03300001782,0.040600021923999995,0.068600037044,0.076200041148,0.09400005076,0.035600019223999996,0.005100002754000001,0.048300026082,0.038100020574,0.048300026082,0.03050001647,0.0,0.029200015768,0.040600021923999995,0.06001959762795651,0.057150030861,0.076200041148,0.09400005076,0.152400082296,2023-12-06
12-07,12,7,0.040600021923999995,0.06600003564,0.068600037044,0.13460007268399998,0.086400046656,0.152400082296,0.06600003564,0.040600021923999995,0.068600037044,0.025400013716,0.040600021923999995,0.088900048006,0.06350003429000001,0.078700042498,0.06100003294,0.06350003429000001,0.09910005351399999,0.078700042498,0.027900015065999997,0.048300026082,0.058400031536,0.040600021923999995,0.08130004390199999,0.058400031536,0.050800027432,0.08130004390199999,0.09650005211,0.035600019223999996,0.076200041148,0.048300026082,0.116800063072,0.050800027432,0.0,0.06350003429000001,0.055900030186,0.03300001782,0.045700024677999995,0.07110003839399999,0.076200041148,0.09400005076,0.035600019223999996,0.007600004103999999,0.048300026082,0.038100020574,0.048300026082,0.043200023328,0.0,0.034300018522,0.04125002227499999,0.06206307699230433,0.059700032237999995,0.0780750421605,0.095250051435,0.152400082296,2023-12-07
12-08,12,8,0.040600021923999995,0.06600003564,0.068600037044,0.137200074088,0.088900048006,0.152400082296,0.06600003564,0.043200023328,0.068600037044,0.025400013716,0.040600021923999995,0.088900048006,0.06100003294,0.078700042498,0.06100003294,0.068600037044,0.09910005351399999,0.088900048006,0.03300001782,0.050800027432,0.058400031536,0.043200023328,0.08130004390199999,0.06350003429000001,0.050800027432,0.08130004390199999,0.09140004935599999,0.050800027432,0.073700039798,0.055900030186,0.11940006447600002,0.053300028782,0.0,0.068600037044,0.055900030186,0.038100020574,0.048300026082,0.073700039798,0.076200041148,0.09650005211,0.035600019223999996,0.007600004103999999,0.048300026082,0.040600021923999995,0.048300026082,0.043200023328,0.0,0.036850019899,0.0444750240165,0.06372612136860868,0.06100003294,0.0780750421605,0.093950050733,0.152400082296,2023-12-08
